Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	16
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	2867.35
Elapsed Live Time:	2543.73
Start Time:	November 12, 2020, 11:35:47
End Time:	November 12, 2020, 12:23:35
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		1
1		3
2		9
3		91
4		6271
5		8030
6		1297
7		2111
8		4242
9		14319
10		63269
11		82349
12		100780
13		117930
14		136196
15		150149
16		160739
17		160919
18		155733
19		148243
20		143378
21		136974
22		131836
23		126154
24		121900
25		118474
26		116544
27		114671
28		112609
29		110254
30		108069
31		103720
32		100820
33		96930
34		92623
35		89681
36		85884
37		82308
38		80109
39		76262
40		73831
41		71543
42		68739
43		66626
44		64327
45		62866
46		60650
47		59396
48		57440
49		55637
50		54191
51		53200
52		51785
53		50171
54		48692
55		47178
56		45882
57		44374
58		42937
59		41605
60		40178
61		38707
62		37478
63		35640
64		34761
65		33515
66		32418
67		31266
68		30743
69		29221
70		28648
71		27836
72		27390
73		26639
74		25606
75		25367
76		24801
77		24026
78		23808
79		22910
80		22931
81		22046
82		21906
83		21193
84		20871
85		20738
86		20419
87		19609
88		19455
89		19204
90		18766
91		18465
92		18134
93		17713
94		17378
95		16996
96		16892
97		16277
98		15998
99		15715
100		15739
101		15270
102		15180
103		15117
104		14904
105		14572
106		14515
107		14438
108		14480
109		14359
110		14452
111		14536
112		14486
113		14772
114		14591
115		14889
116		14719
117		14502
118		14633
119		14750
120		14539
121		14578
122		14359
123		14440
124		14183
125		13946
126		14068
127		13458
128		13150
129		12958
130		12938
131		12398
132		12161
133		11862
134		11695
135		11378
136		11129
137		10639
138		10396
139		10316
140		10036
141		9959
142		9939
143		9777
144		9415
145		9314
146		9241
147		9267
148		9218
149		9136
150		9262
151		8985
152		9113
153		8818
154		8731
155		8835
156		8614
157		8482
158		8366
159		8365
160		8089
161		7945
162		7788
163		7462
164		7378
165		7380
166		7156
167		7070
168		6868
169		6870
170		6798
171		6584
172		6618
173		6392
174		6397
175		6428
176		6269
177		6183
178		6049
179		6118
180		6089
181		5993
182		5972
183		5778
184		5979
185		5747
186		5893
187		5841
188		5726
189		5645
190		5663
191		5725
192		5693
193		5562
194		5645
195		5457
196		5340
197		5403
198		5449
199		5429
200		5445
201		5323
202		5292
203		5354
204		5282
205		5250
206		5017
207		5085
208		5099
209		5081
210		5036
211		5040
212		5000
213		4862
214		5030
215		4817
216		4761
217		4745
218		4728
219		4725
220		4702
221		4783
222		4599
223		4543
224		4461
225		4486
226		4392
227		4412
228		4433
229		4513
230		4374
231		4265
232		4199
233		4235
234		4182
235		4223
236		4208
237		4124
238		4091
239		4310
240		4008
241		4045
242		4083
243		4014
244		4034
245		4028
246		4012
247		3938
248		4005
249		3989
250		3897
251		3869
252		3947
253		3902
254		3917
255		3896
256		3830
257		3729
258		3894
259		3783
260		3776
261		3720
262		3682
263		3634
264		3749
265		3637
266		3768
267		3629
268		3615
269		3640
270		3677
271		3650
272		3767
273		3657
274		3571
275		3694
276		3546
277		3703
278		3668
279		3623
280		3677
281		3496
282		3471
283		3569
284		3600
285		3560
286		3486
287		3442
288		3410
289		3572
290		3334
291		3470
292		3448
293		3343
294		3351
295		3376
296		3230
297		3256
298		3267
299		3256
300		3215
301		3261
302		3199
303		3096
304		3158
305		3118
306		3070
307		3063
308		3069
309		3112
310		3103
311		3084
312		3027
313		3033
314		2956
315		2961
316		2921
317		2932
318		2909
319		2930
320		2915
321		2997
322		2924
323		2831
324		2906
325		2768
326		2732
327		2811
328		2802
329		2709
330		2789
331		2775
332		2855
333		2774
334		2764
335		2772
336		2804
337		2720
338		2755
339		2774
340		2888
341		2726
342		2758
343		2743
344		2804
345		2737
346		2714
347		2762
348		2805
349		2710
350		2795
351		2755
352		2659
353		2793
354		2670
355		2725
356		2698
357		2748
358		2702
359		2722
360		2697
361		2642
362		2690
363		2708
364		2617
365		2707
366		2559
367		2523
368		2543
369		2584
370		2580
371		2518
372		2414
373		2462
374		2652
375		2349
376		2450
377		2370
378		2339
379		2351
380		2364
381		2274
382		2211
383		2280
384		2241
385		2210
386		2196
387		2028
388		2107
389		2132
390		2116
391		2081
392		2053
393		2129
394		2035
395		2029
396		1990
397		2062
398		2020
399		2000
400		2017
401		1971
402		1948
403		1937
404		2052
405		1928
406		1891
407		1902
408		1978
409		1888
410		1867
411		1871
412		1901
413		1890
414		1955
415		1957
416		1953
417		1922
418		1898
419		1903
420		1859
421		1862
422		1909
423		1922
424		1893
425		1880
426		1869
427		1866
428		1899
429		1844
430		1962
431		1871
432		1915
433		1965
434		1866
435		1820
436		1831
437		1893
438		1866
439		1812
440		1865
441		1804
442		1835
443		1830
444		1694
445		1816
446		1779
447		1778
448		1744
449		1768
450		1796
451		1729
452		1704
453		1732
454		1756
455		1710
456		1714
457		1660
458		1670
459		1625
460		1607
461		1555
462		1617
463		1595
464		1499
465		1506
466		1505
467		1504
468		1494
469		1522
470		1444
471		1500
472		1473
473		1378
474		1422
475		1341
476		1366
477		1323
478		1347
479		1382
480		1335
481		1314
482		1349
483		1326
484		1309
485		1337
486		1254
487		1283
488		1332
489		1331
490		1302
491		1272
492		1214
493		1253
494		1241
495		1210
496		1211
497		1219
498		1226
499		1168
500		1225
501		1195
502		1218
503		1195
504		1186
505		1187
506		1205
507		1123
508		1187
509		1190
510		1186
511		1224
512		1157
513		1193
514		1209
515		1244
516		1251
517		1240
518		1194
519		1243
520		1247
521		1264
522		1281
523		1293
524		1273
525		1292
526		1253
527		1230
528		1339
529		1351
530		1337
531		1362
532		1307
533		1421
534		1355
535		1336
536		1398
537		1459
538		1393
539		1432
540		1493
541		1463
542		1551
543		1503
544		1495
545		1525
546		1469
547		1574
548		1452
549		1527
550		1514
551		1540
552		1568
553		1496
554		1525
555		1534
556		1464
557		1420
558		1462
559		1474
560		1406
561		1446
562		1419
563		1427
564		1386
565		1359
566		1338
567		1414
568		1289
569		1277
570		1306
571		1307
572		1222
573		1240
574		1187
575		1143
576		1106
577		1105
578		1118
579		1159
580		1041
581		1029
582		1035
583		984
584		959
585		943
586		956
587		945
588		909
589		924
590		902
591		939
592		840
593		848
594		837
595		875
596		829
597		764
598		755
599		831
600		830
601		791
602		748
603		766
604		724
605		747
606		756
607		717
608		711
609		747
610		759
611		750
612		771
613		733
614		743
615		687
616		730
617		674
618		742
619		752
620		764
621		692
622		759
623		712
624		742
625		714
626		734
627		747
628		727
629		636
630		723
631		719
632		738
633		745
634		739
635		731
636		765
637		744
638		746
639		730
640		710
641		742
642		692
643		717
644		772
645		724
646		734
647		697
648		737
649		694
650		700
651		788
652		739
653		719
654		703
655		683
656		698
657		696
658		700
659		745
660		686
661		720
662		702
663		696
664		624
665		698
666		723
667		645
668		629
669		668
670		687
671		657
672		703
673		650
674		655
675		658
676		640
677		655
678		626
679		590
680		642
681		619
682		648
683		631
684		625
685		590
686		591
687		626
688		611
689		642
690		645
691		549
692		601
693		621
694		597
695		632
696		594
697		590
698		610
699		588
700		595
701		600
702		543
703		549
704		561
705		593
706		569
707		567
708		556
709		572
710		595
711		594
712		574
713		597
714		561
715		568
716		582
717		610
718		560
719		566
720		571
721		569
722		536
723		555
724		576
725		528
726		580
727		584
728		565
729		560
730		558
731		516
732		555
733		574
734		547
735		527
736		547
737		563
738		580
739		551
740		529
741		587
742		519
743		556
744		527
745		544
746		577
747		539
748		532
749		558
750		542
751		542
752		513
753		519
754		539
755		522
756		493
757		542
758		565
759		537
760		532
761		552
762		560
763		520
764		508
765		520
766		506
767		541
768		557
769		510
770		554
771		552
772		548
773		561
774		537
775		534
776		525
777		489
778		526
779		467
780		471
781		502
782		526
783		512
784		539
785		486
786		504
787		536
788		529
789		496
790		555
791		464
792		511
793		541
794		472
795		521
796		498
797		465
798		499
799		534
800		539
801		524
802		500
803		445
804		469
805		492
806		493
807		502
808		503
809		575
810		503
811		476
812		485
813		471
814		481
815		508
816		454
817		520
818		505
819		456
820		486
821		513
822		534
823		481
824		493
825		472
826		498
827		504
828		495
829		436
830		467
831		506
832		492
833		483
834		449
835		517
836		518
837		502
838		494
839		508
840		477
841		510
842		495
843		544
844		548
845		495
846		499
847		471
848		488
849		497
850		546
851		466
852		469
853		497
854		523
855		520
856		501
857		484
858		441
859		485
860		475
861		508
862		463
863		473
864		484
865		474
866		478
867		490
868		478
869		460
870		491
871		464
872		510
873		443
874		455
875		531
876		503
877		469
878		495
879		462
880		485
881		450
882		484
883		486
884		470
885		467
886		472
887		430
888		459
889		473
890		451
891		445
892		447
893		482
894		479
895		467
896		499
897		456
898		458
899		464
900		476
901		478
902		440
903		507
904		492
905		483
906		494
907		504
908		478
909		469
910		492
911		462
912		479
913		461
914		511
915		490
916		449
917		462
918		419
919		443
920		465
921		443
922		449
923		485
924		470
925		469
926		433
927		472
928		466
929		483
930		446
931		427
932		490
933		463
934		477
935		456
936		449
937		451
938		451
939		511
940		439
941		462
942		469
943		468
944		445
945		457
946		433
947		466
948		448
949		424
950		471
951		446
952		445
953		451
954		434
955		452
956		434
957		457
958		487
959		458
960		436
961		445
962		439
963		438
964		441
965		440
966		431
967		420
968		451
969		461
970		482
971		469
972		463
973		442
974		445
975		470
976		464
977		485
978		432
979		433
980		453
981		424
982		438
983		490
984		453
985		447
986		437
987		441
988		420
989		488
990		439
991		409
992		434
993		430
994		474
995		412
996		451
997		443
998		404
999		445
1000		422
1001		431
1002		426
1003		422
1004		395
1005		416
1006		410
1007		410
1008		398
1009		442
1010		398
1011		438
1012		396
1013		426
1014		417
1015		418
1016		432
1017		407
1018		400
1019		407
1020		428
1021		384
1022		376
1023		376
