Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	16
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	942.84
Elapsed Live Time:	827.69
Start Time:	November 12, 2020, 01:08:59
End Time:	November 12, 2020, 01:24:42
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		4
3		42
4		2679
5		3386
6		452
7		730
8		1549
9		5349
10		21497
11		27946
12		33636
13		39526
14		45626
15		50340
16		53925
17		53997
18		52033
19		49330
20		47118
21		46318
22		44250
23		42209
24		41089
25		39679
26		39390
27		38760
28		37837
29		37268
30		36346
31		34819
32		34157
33		32478
34		31531
35		30080
36		29309
37		28045
38		26789
39		26066
40		25321
41		24385
42		23358
43		22701
44		21962
45		21444
46		20803
47		20586
48		19748
49		19468
50		18792
51		18388
52		18008
53		17433
54		17167
55		16046
56		15960
57		15235
58		15050
59		14526
60		13887
61		13638
62		13086
63		12574
64		12201
65		11739
66		11439
67		11102
68		10708
69		10451
70		10331
71		9994
72		9673
73		9482
74		9287
75		9138
76		8771
77		8429
78		8358
79		8294
80		8094
81		8030
82		7943
83		7719
84		7647
85		7439
86		7316
87		7337
88		7155
89		6970
90		6873
91		6924
92		6676
93		6526
94		6421
95		6265
96		6311
97		6030
98		6006
99		5879
100		5811
101		5882
102		5729
103		5560
104		5673
105		5596
106		5557
107		5544
108		5577
109		5508
110		5657
111		5507
112		5649
113		5646
114		5646
115		5627
116		5657
117		5600
118		5645
119		5719
120		5646
121		5672
122		5672
123		5705
124		5728
125		5506
126		5523
127		5421
128		5267
129		5177
130		5171
131		5120
132		4854
133		4727
134		4729
135		4542
136		4452
137		4310
138		4194
139		4112
140		4103
141		4039
142		3973
143		3803
144		3826
145		3756
146		3688
147		3712
148		3649
149		3632
150		3665
151		3580
152		3544
153		3584
154		3486
155		3474
156		3448
157		3351
158		3311
159		3381
160		3295
161		3185
162		3119
163		3048
164		2968
165		2987
166		2993
167		2818
168		2857
169		2901
170		2789
171		2686
172		2742
173		2623
174		2607
175		2637
176		2609
177		2682
178		2611
179		2651
180		2488
181		2533
182		2548
183		2487
184		2502
185		2470
186		2512
187		2510
188		2467
189		2472
190		2375
191		2377
192		2437
193		2465
194		2537
195		2315
196		2377
197		2359
198		2406
199		2319
200		2328
201		2230
202		2318
203		2320
204		2237
205		2185
206		2186
207		2222
208		2218
209		2256
210		2173
211		2235
212		2257
213		2160
214		2146
215		2098
216		2101
217		2097
218		2015
219		2087
220		2130
221		2048
222		2014
223		2072
224		2076
225		1972
226		2020
227		2005
228		1971
229		1975
230		1922
231		1932
232		1966
233		1905
234		1821
235		1900
236		1902
237		1857
238		1899
239		1851
240		1899
241		1803
242		1826
243		1840
244		1787
245		1750
246		1890
247		1760
248		1830
249		1794
250		1716
251		1802
252		1784
253		1790
254		1694
255		1776
256		1738
257		1762
258		1732
259		1702
260		1703
261		1657
262		1742
263		1681
264		1738
265		1746
266		1720
267		1693
268		1661
269		1719
270		1642
271		1598
272		1669
273		1635
274		1598
275		1638
276		1652
277		1607
278		1609
279		1602
280		1673
281		1639
282		1653
283		1683
284		1623
285		1670
286		1642
287		1570
288		1564
289		1586
290		1617
291		1632
292		1609
293		1569
294		1631
295		1583
296		1502
297		1480
298		1531
299		1588
300		1484
301		1507
302		1487
303		1500
304		1487
305		1476
306		1477
307		1485
308		1404
309		1485
310		1469
311		1511
312		1424
313		1469
314		1479
315		1411
316		1400
317		1433
318		1415
319		1445
320		1412
321		1352
322		1410
323		1459
324		1408
325		1417
326		1396
327		1388
328		1457
329		1417
330		1329
331		1359
332		1398
333		1342
334		1321
335		1395
336		1333
337		1330
338		1357
339		1343
340		1313
341		1299
342		1318
343		1304
344		1351
345		1325
346		1359
347		1324
348		1365
349		1274
350		1322
351		1361
352		1259
353		1349
354		1333
355		1293
356		1290
357		1324
358		1349
359		1237
360		1304
361		1330
362		1255
363		1275
364		1240
365		1281
366		1300
367		1268
368		1240
369		1238
370		1244
371		1225
372		1215
373		1197
374		1211
375		1168
376		1188
