Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	16
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	738.05
Elapsed Live Time:	649.67
Start Time:	November 12, 2020, 02:08:55
End Time:	November 12, 2020, 02:21:14
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		1
1		0
2		1
3		19
4		1788
5		2209
6		370
7		567
8		1311
9		4263
10		17066
11		22014
12		26497
13		30990
14		35412
15		38292
16		40890
17		40965
18		39276
19		37715
20		36207
21		34802
22		33610
23		32613
24		31066
25		30294
26		29375
27		29102
28		28431
29		27966
30		27355
31		26410
32		25730
33		24482
34		23630
35		22738
36		21577
37		20814
38		19976
39		19603
40		18723
41		17868
42		17384
43		16905
44		16420
45		15986
46		15619
47		15207
48		14923
49		14256
50		14123
51		13636
52		13160
53		12815
54		12318
55		11898
56		11798
57		11297
58		10867
59		10565
60		10132
61		9710
62		9387
63		8965
64		8817
65		8661
66		8309
67		8056
68		7867
69		7473
70		7202
71		6994
72		6728
73		6748
74		6592
75		6422
76		6316
77		6278
78		5977
79		5961
80		5799
81		5653
82		5559
83		5515
84		5271
85		5235
86		5181
87		5187
88		4758
89		4988
90		4801
91		4906
92		4653
93		4587
94		4440
95		4451
96		4349
97		4203
98		4175
99		4156
100		3997
101		3992
102		3954
103		3978
104		3927
105		3934
106		3899
107		3774
108		3733
109		3675
110		3764
111		3750
112		3869
113		3764
114		3819
115		3768
116		3891
117		3736
118		3782
119		3830
120		3878
121		3860
122		3807
123		3697
124		3656
125		3583
126		3396
127		3415
128		3413
129		3297
130		3159
131		3188
132		3094
133		2952
134		2981
135		2890
136		2847
137		2781
138		2755
139		2628
140		2558
141		2504
142		2544
143		2446
144		2486
145		2502
146		2428
147		2378
148		2355
149		2447
150		2490
151		2367
152		2307
153		2388
154		2261
155		2307
156		2316
157		2116
158		2238
159		2122
160		2098
161		2147
162		2039
163		1881
164		2028
165		1943
166		1865
167		1910
168		1808
169		1856
170		1812
171		1769
172		1739
173		1692
174		1679
175		1690
176		1643
177		1639
178		1590
179		1654
180		1492
181		1552
182		1577
183		1609
184		1530
185		1515
186		1480
187		1611
188		1580
189		1485
190		1471
191		1517
192		1496
193		1448
194		1478
195		1463
196		1422
197		1461
198		1432
199		1358
200		1349
201		1387
202		1410
203		1400
204		1356
205		1320
206		1359
207		1349
208		1268
209		1310
210		1318
211		1242
212		1200
213		1256
214		1223
215		1184
216		1185
217		1237
218		1201
219		1217
220		1212
221		1150
222		1192
223		1166
224		1183
225		1130
226		1177
227		1116
228		1117
229		1124
230		1154
231		1156
232		1067
233		1124
234		1115
235		1099
236		1042
237		1100
238		1014
239		1113
240		1083
241		1008
242		1119
243		1036
244		1035
245		1054
246		992
247		990
248		1046
249		952
250		981
251		1021
252		990
253		1035
254		1006
255		1006
256		1015
257		946
258		996
259		1021
260		984
261		1011
262		975
263		971
264		925
265		940
266		988
267		955
268		929
269		1002
270		938
271		952
272		992
273		970
274		925
275		927
276		937
277		945
278		895
279		877
280		884
281		936
282		879
283		939
284		898
285		902
286		899
287		865
288		907
289		877
290		864
291		821
292		827
293		849
294		848
295		820
296		817
297		831
298		834
299		758
300		822
301		840
302		821
303		768
304		772
305		798
306		806
307		777
308		750
309		803
310		737
311		766
312		741
313		764
314		767
315		720
316		744
317		771
318		711
319		796
320		735
321		711
322		702
323		736
324		739
325		692
326		703
327		702
328		698
329		723
330		734
331		684
332		688
333		716
334		683
335		721
336		637
337		672
338		735
339		659
340		737
341		715
342		659
343		677
344		724
345		703
346		716
347		702
348		719
349		619
350		678
351		696
352		702
353		698
354		690
355		670
356		669
357		681
358		710
359		658
360		688
361		669
362		700
363		640
364		658
365		662
366		675
367		661
368		633
369		626
370		657
371		627
372		590
373		629
374		580
375		566
376		595
377		591
378		621
379		630
380		588
381		579
382		565
383		604
384		558
385		526
386		538
387		528
388		507
389		542
390		513
391		485
392		498
393		465
394		466
395		526
396		479
397		507
398		524
399		463
400		493
401		464
402		469
403		468
404		490
405		474
406		433
407		488
408		471
409		507
410		491
411		436
412		453
413		510
414		468
415		469
416		459
417		452
418		402
419		470
420		463
421		436
422		452
423		436
424		473
425		444
426		437
427		447
428		457
429		435
430		408
431		422
432		459
433		416
434		435
435		439
436		439
437		388
438		463
439		461
440		441
441		429
442		436
443		391
444		415
445		401
446		435
447		374
448		424
449		392
450		400
451		415
452		412
453		387
454		399
455		398
456		376
457		360
458		396
459		393
460		370
461		395
462		344
463		354
464		365
465		375
466		337
467		365
468		343
469		308
470		329
471		343
472		314
473		348
474		311
475		323
476		316
477		307
478		331
479		322
480		323
481		341
482		316
483		302
484		309
485		306
486		274
487		291
488		283
489		273
490		269
491		271
492		284
493		281
494		240
495		301
496		265
497		305
498		291
499		266
500		289
501		250
502		269
503		277
504		269
505		269
506		275
507		263
508		260
509		262
510		271
511		265
512		285
513		277
514		254
515		287
516		283
517		256
518		260
519		243
520		257
521		285
522		274
523		257
524		243
525		265
526		272
527		256
528		267
529		247
530		262
531		243
532		285
533		229
534		249
535		275
536		290
537		281
538		265
539		268
540		276
541		275
542		262
543		283
544		248
545		284
546		264
547		276
548		252
549		258
550		249
551		264
552		242
553		255
554		231
555		249
556		266
557		245
558		256
559		237
560		242
561		252
562		228
563		241
564		258
565		228
566		261
567		220
568		224
569		226
570		258
571		254
572		217
573		209
574		222
575		230
576		228
577		191
578		228
579		214
580		230
581		198
582		213
583		234
584		224
585		206
586		232
587		223
588		213
589		204
590		201
591		186
592		193
593		207
594		171
595		205
596		199
597		201
598		187
599		188
600		214
601		180
602		185
603		178
604		204
605		200
606		220
607		203
608		198
609		210
610		199
611		189
612		192
613		202
614		184
615		177
616		182
617		218
618		212
619		187
620		190
621		194
622		196
623		181
624		195
625		206
626		197
627		160
628		156
629		218
630		174
631		202
632		176
633		175
634		214
635		179
636		186
637		200
638		181
639		177
640		186
641		188
642		184
643		185
644		199
645		183
646		181
647		194
648		189
649		198
650		176
651		192
652		183
653		173
654		185
655		197
656		175
657		186
658		154
659		193
660		186
661		173
662		201
663		167
664		163
665		155
666		165
667		186
668		187
669		164
670		175
671		161
672		169
673		139
674		181
675		171
676		163
677		160
678		175
679		149
680		164
681		142
682		170
683		145
684		179
685		175
686		173
687		165
688		132
689		172
690		166
691		168
692		171
693		162
694		158
695		138
696		153
697		140
698		131
699		148
700		139
701		176
702		161
703		153
704		142
705		156
706		141
707		160
708		162
709		149
710		151
711		156
712		154
713		156
714		170
715		160
716		136
717		134
718		162
719		175
720		147
721		135
722		162
723		159
724		153
725		139
726		167
727		142
728		156
729		159
730		129
731		145
732		133
733		154
734		153
735		144
736		128
737		116
738		159
739		146
740		136
741		133
742		136
743		153
744		125
745		146
746		134
747		149
748		145
749		147
750		141
751		152
752		142
753		162
754		135
755		137
756		143
757		141
758		146
759		131
760		131
761		150
762		148
763		148
764		118
765		142
766		140
767		115
768		128
769		136
770		147
771		150
772		143
773		154
774		138
775		145
776		146
777		146
778		140
779		129
780		138
781		130
782		128
783		138
784		151
785		147
786		127
787		119
788		137
789		150
790		122
791		142
792		114
793		118
794		137
795		115
796		148
797		137
798		114
799		114
800		128
801		147
802		133
803		121
804		129
805		140
806		139
807		134
808		148
809		121
810		143
811		114
812		127
813		133
814		132
815		126
816		139
817		120
818		122
819		142
820		122
821		130
822		119
823		142
824		123
825		132
826		126
827		138
828		128
829		114
830		148
831		141
832		139
833		135
834		124
835		127
836		129
837		124
838		127
839		142
840		150
841		123
842		135
843		118
844		134
845		123
846		135
847		127
848		132
849		125
850		145
851		116
852		143
853		142
854		133
855		116
856		134
857		123
858		130
859		129
860		122
861		113
862		129
863		120
864		141
865		137
866		126
867		126
868		127
869		117
870		109
871		113
872		107
873		107
874		110
875		135
876		141
877		120
878		131
879		107
880		127
881		120
882		100
883		145
884		102
885		141
886		135
887		116
888		137
889		129
890		106
891		117
892		121
893		112
894		121
895		123
896		125
897		129
898		101
899		136
900		124
901		143
902		117
903		136
904		135
905		144
906		118
907		104
908		132
909		130
910		120
911		108
912		131
913		149
914		119
915		123
916		124
917		125
918		134
919		114
920		120
921		125
922		133
923		119
924		131
925		116
926		130
927		127
928		121
929		109
930		120
931		138
932		119
933		147
934		123
935		126
936		117
937		124
938		112
939		101
940		123
941		141
942		132
943		133
944		119
945		141
946		122
947		129
948		128
949		119
950		109
951		118
952		119
953		128
954		142
955		114
956		129
957		123
958		106
959		101
960		133
961		139
962		130
963		131
964		119
965		125
966		116
967		115
968		95
969		111
970		110
971		104
972		106
973		126
974		121
975		136
976		116
977		120
978		111
979		99
980		126
981		113
982		106
983		125
984		95
985		118
986		104
987		115
988		104
989		116
990		99
991		110
992		106
993		127
994		123
995		107
996		107
997		110
998		118
999		102
1000		86
1001		99
1002		118
1003		103
1004		109
1005		111
1006		102
1007		95
1008		119
1009		118
1010		119
1011		105
1012		118
1013		112
1014		120
1015		123
1016		109
1017		111
1018		105
1019		87
1020		88
1021		109
1022		87
1023		87
